0	0	abc
1	0	abc
2	0	abc
3	0	abc
4	0	abc
5	0	abc
6	0	abc
7	0	abc
8	0	abc
9	0	abc
10	0	abc
11	0	abc
12	0	abc
13	0	abc
14	0	abc
15	0	abc
16	0	abc
17	0	abc
18	0	abc
19	0	abc
20	0	abc
21	0	abc
22	0	abc
23	0	abc
24	0	abc
25	0	abc
26	0	abc
27	0	abc
28	0	abc
29	0	abc
30	0	abc
31	0	abc
32	0	abc
33	0	abc
34	0	abc
35	0	abc
36	0	abc
37	0	abc
38	0	abc
39	0	abc
40	0	abc
41	0	abc
42	0	abc
43	0	abc
44	0	abc
45	0	abc
46	0	abc
47	0	abc
48	0	abc
49	0	abc
50	0	abc
51	0	abc
52	0	abc
53	0	abc
54	0	abc
55	0	abc
56	0	abc
57	0	abc
58	0	abc
59	0	abc
60	0	abc
61	0	abc
62	0	abc
63	0	abc
64	0	abc
65	0	abc
66	0	abc
67	0	abc
68	0	abc
69	0	abc
70	0	abc
71	0	abc
72	0	abc
73	0	abc
74	0	abc
75	0	abc
76	0	abc
77	0	abc
78	0	abc
79	0	abc
80	0	abc
81	0	abc
82	0	abc
83	0	abc
84	0	abc
85	0	abc
86	0	abc
87	0	abc
88	0	abc
89	0	abc
90	0	abc
91	0	abc
92	0	abc
93	0	abc
94	0	abc
95	0	abc
96	0	abc
97	0	abc
98	0	abc
99	0	abc
100	0	abc
101	0	abc
102	0	abc
103	0	abc
104	0	abc
105	0	abc
106	0	abc
107	0	abc
108	0	abc
109	0	abc
110	0	abc
111	0	abc
112	0	abc
113	0	abc
114	0	abc
115	0	abc
116	0	abc
117	0	abc
118	0	abc
119	0	abc
120	0	abc
121	0	abc
122	0	abc
123	0	abc
124	0	abc
125	0	abc
126	0	abc
127	0	abc
128	0	abc
129	0	abc
130	0	abc
131	0	abc
132	0	abc
133	0	abc
134	0	abc
135	0	abc
136	0	abc
137	0	abc
138	0	abc
139	0	abc
140	0	abc
141	0	abc
142	0	abc
143	0	abc
144	0	abc
145	0	abc
146	0	abc
147	0	abc
148	0	abc
149	0	abc
150	0	abc
151	0	abc
152	0	abc
153	0	abc
154	0	abc
155	0	abc
156	0	abc
157	0	abc
158	0	abc
159	0	abc
160	0	abc
161	0	abc
162	0	abc
163	0	abc
164	0	abc
165	0	abc
166	0	abc
167	0	abc
168	0	abc
169	0	abc
170	0	abc
171	0	abc
172	0	abc
173	0	abc
174	0	abc
175	0	abc
176	0	abc
177	0	abc
178	0	abc
179	0	abc
180	0	abc
181	0	abc
182	0	abc
183	0	abc
184	0	abc
185	0	abc
186	0	abc
187	0	abc
188	0	abc
189	0	abc
190	0	abc
191	0	abc
192	0	abc
193	0	abc
194	0	abc
195	0	abc
196	0	abc
197	0	abc
198	0	abc
199	0	abc
200	0	abc
201	0	abc
202	0	abc
203	0	abc
204	0	abc
205	0	abc
206	0	abc
207	0	abc
208	0	abc
209	0	abc
210	0	abc
211	0	abc
212	0	abc
213	0	abc
214	0	abc
215	0	abc
216	0	abc
217	0	abc
218	0	abc
219	0	abc
220	0	abc
221	0	abc
222	0	abc
223	0	abc
224	0	abc
225	0	abc
226	0	abc
227	0	abc
228	0	abc
229	0	abc
230	0	abc
231	0	abc
232	0	abc
233	0	abc
234	0	abc
235	0	abc
236	0	abc
237	0	abc
238	0	abc
239	0	abc
240	0	abc
241	0	abc
242	0	abc
243	0	abc
244	0	abc
245	0	abc
246	0	abc
247	0	abc
248	0	abc
249	0	abc
250	0	abc
251	0	abc
252	0	abc
253	0	abc
254	0	abc
255	0	abc
256	0	abc
257	0	abc
258	0	abc
259	0	abc
260	0	abc
261	0	abc
262	0	abc
263	0	abc
264	0	abc
265	0	abc
266	0	abc
267	0	abc
268	0	abc
269	0	abc
270	0	abc
271	0	abc
272	0	abc
273	0	abc
274	0	abc
275	0	abc
276	0	abc
277	0	abc
278	0	abc
279	0	abc
280	0	abc
281	0	abc
282	0	abc
283	0	abc
284	0	abc
285	0	abc
286	0	abc
287	0	abc
288	0	abc
289	0	abc
290	0	abc
291	0	abc
292	0	abc
293	0	abc
294	0	abc
295	0	abc
296	0	abc
297	0	abc
298	0	abc
299	0	abc
300	0	abc
301	0	abc
302	0	abc
303	0	abc
304	0	abc
305	0	abc
306	0	abc
307	0	abc
308	0	abc
309	0	abc
310	0	abc
311	0	abc
312	0	abc
313	0	abc
314	0	abc
315	0	abc
316	0	abc
317	0	abc
318	0	abc
319	0	abc
320	0	abc
321	0	abc
322	0	abc
323	0	abc
324	0	abc
325	0	abc
326	0	abc
327	0	abc
328	0	abc
329	0	abc
330	0	abc
331	0	abc
332	0	abc
333	0	abc
334	0	abc
335	0	abc
336	0	abc
337	0	abc
338	0	abc
339	0	abc
340	0	abc
341	0	abc
342	0	abc
343	0	abc
344	0	abc
345	0	abc
346	0	abc
347	0	abc
348	0	abc
349	0	abc
350	0	abc
351	0	abc
352	0	abc
353	0	abc
354	0	abc
355	0	abc
356	0	abc
357	0	abc
358	0	abc
359	0	abc
360	0	abc
361	0	abc
362	0	abc
363	0	abc
364	0	abc
365	0	abc
366	0	abc
367	0	abc
368	0	abc
369	0	abc
370	0	abc
371	0	abc
372	0	abc
373	0	abc
374	0	abc
375	0	abc
376	0	abc
377	0	abc
378	0	abc
379	0	abc
380	0	abc
381	0	abc
382	0	abc
383	0	abc
384	0	abc
385	0	abc
386	0	abc
387	0	abc
388	0	abc
389	0	abc
390	0	abc
391	0	abc
392	0	abc
393	0	abc
394	0	abc
395	0	abc
396	0	abc
397	0	abc
398	0	abc
399	0	abc
400	0	abc
401	0	abc
402	0	abc
403	0	abc
404	0	abc
405	0	abc
406	0	abc
407	0	abc
408	0	abc
409	0	abc
410	0	abc
411	0	abc
412	0	abc
413	0	abc
414	0	abc
415	0	abc
416	0	abc
417	0	abc
418	0	abc
419	0	abc
420	0	abc
421	0	abc
422	0	abc
423	0	abc
424	0	abc
425	0	abc
426	0	abc
427	0	abc
428	0	abc
429	0	abc
430	0	abc
431	0	abc
432	0	abc
433	0	abc
434	0	abc
435	0	abc
436	0	abc
437	0	abc
438	0	abc
439	0	abc
440	0	abc
441	0	abc
442	0	abc
443	0	abc
444	0	abc
445	0	abc
446	0	abc
447	0	abc
448	0	abc
449	0	abc
450	0	abc
451	0	abc
452	0	abc
453	0	abc
454	0	abc
455	0	abc
456	0	abc
457	0	abc
458	0	abc
459	0	abc
460	0	abc
461	0	abc
462	0	abc
463	0	abc
464	0	abc
465	0	abc
466	0	abc
467	0	abc
468	0	abc
469	0	abc
470	0	abc
471	0	abc
472	0	abc
473	0	abc
474	0	abc
475	0	abc
476	0	abc
477	0	abc
478	0	abc
479	0	abc
480	0	abc
481	0	abc
482	0	abc
483	0	abc
484	0	abc
485	0	abc
486	0	abc
487	0	abc
488	0	abc
489	0	abc
490	0	abc
491	0	abc
492	0	abc
493	0	abc
494	0	abc
495	0	abc
496	0	abc
497	0	abc
498	0	abc
499	0	abc
500	0	abc
501	0	abc
502	0	abc
503	0	abc
504	0	abc
505	0	abc
506	0	abc
507	0	abc
508	0	abc
509	0	abc
510	0	abc
511	0	abc
512	0	abc
513	0	abc
514	0	abc
515	0	abc
516	0	abc
517	0	abc
518	0	abc
519	0	abc
520	0	abc
521	0	abc
522	0	abc
523	0	abc
524	0	abc
525	0	abc
526	0	abc
527	0	abc
528	0	abc
529	0	abc
530	0	abc
531	0	abc
532	0	abc
533	0	abc
534	0	abc
535	0	abc
536	0	abc
537	0	abc
538	0	abc
539	0	abc
540	0	abc
541	0	abc
542	0	abc
543	0	abc
544	0	abc
545	0	abc
546	0	abc
547	0	abc
548	0	abc
549	0	abc
550	0	abc
551	0	abc
552	0	abc
553	0	abc
554	0	abc
555	0	abc
556	0	abc
557	0	abc
558	0	abc
559	0	abc
560	0	abc
561	0	abc
562	0	abc
563	0	abc
564	0	abc
565	0	abc
566	0	abc
567	0	abc
568	0	abc
569	0	abc
570	0	abc
571	0	abc
572	0	abc
573	0	abc
574	0	abc
575	0	abc
576	0	abc
577	0	abc
578	0	abc
579	0	abc
580	0	abc
581	0	abc
582	0	abc
583	0	abc
584	0	abc
585	0	abc
586	0	abc
587	0	abc
588	0	abc
589	0	abc
590	0	abc
591	0	abc
592	0	abc
593	0	abc
594	0	abc
595	0	abc
596	0	abc
597	0	abc
598	0	abc
599	0	abc
600	0	abc
601	0	abc
602	0	abc
603	0	abc
604	0	abc
605	0	abc
606	0	abc
607	0	abc
608	0	abc
609	0	abc
610	0	abc
611	0	abc
612	0	abc
613	0	abc
614	0	abc
615	0	abc
616	0	abc
617	0	abc
618	0	abc
619	0	abc
620	0	abc
621	0	abc
622	0	abc
623	0	abc
624	0	abc
625	0	abc
626	0	abc
627	0	abc
628	0	abc
629	0	abc
630	0	abc
631	0	abc
632	0	abc
633	0	abc
634	0	abc
635	0	abc
636	0	abc
637	0	abc
638	0	abc
639	0	abc
640	0	abc
641	0	abc
642	0	abc
643	0	abc
644	0	abc
645	0	abc
646	0	abc
647	0	abc
648	0	abc
649	0	abc
650	0	abc
651	0	abc
652	0	abc
653	0	abc
654	0	abc
655	0	abc
656	0	abc
657	0	abc
658	0	abc
659	0	abc
660	0	abc
661	0	abc
662	0	abc
663	0	abc
664	0	abc
665	0	abc
666	0	abc
667	0	abc
668	0	abc
669	0	abc
670	0	abc
671	0	abc
672	0	abc
673	0	abc
674	0	abc
675	0	abc
676	0	abc
677	0	abc
678	0	abc
679	0	abc
680	0	abc
681	0	abc
682	0	abc
683	0	abc
684	0	abc
685	0	abc
686	0	abc
687	0	abc
688	0	abc
689	0	abc
